entry_id	volume	part	number	page	auth	titl	oreg	odat	id	dreg	claimants	previous	new_matter	see_also_ren	see_also_reg	note	full_text
8e84ca20-d64b-b1f3-4efb-572f8e24c7a6					Thomas B. Dewey.	The Mean streets.	A174107	1955-02-11	RE188949	1984-01-03	Doris L. Dewey|W						
5b3430a6-2b4a-9e7a-c6f9-4543f353d788					Clarence McCartney.	The Woman of Tekoah.	A175910	1955-02-14	RE188916	1984-01-03	The American Tract Society|E						
52afee03-ae47-5541-2e59-b20271bdd691						Madam, will you talk?  Text: Mary Florence Elinor Stewart.	AIO5497	1955-02-17	RE206149	1984-01-03	Mary Florence Elinor Stewart|A						
39b99df5-2988-82f5-64a9-20ebba79c20d					Jesse Irvin Overholtzer.	Open air child evangelism.	A177533	1955-02-18	RE188992	1984-01-03	Child Evangelism Fellowship, Inc.|PWH						
69b20863-f6aa-86ee-7536-6417ed2461c2						Interpreter's Bible.  Vol. 4.  Text and ill.: George Arthur Buttrick et al.	A175023	1955-02-23	RE188915	1984-01-03	Abingdon Press|PWH						
4ebe8e58-c9be-fe30-db04-7840d0028899					Charles Alexander.	Morningside Drive.	DU39183	1955-02-25	RE190919	1984-01-05	Margaret F. Alexander|W						
0ae9b7dd-0b0e-5b80-16d7-d0e0ce9bf827					Jeanne Rockwell & Robert H. Rockwell.	My way of becoming a hunter.	A175674	1955-02-28	RE188945	1984-01-03	Jeanne Rockwell|A						
8d59532e-51fb-4edc-fa88-cc86dfe6063a						Chopin Dzieka wszystikie.  Vol. 18: drobne utwory.  Revision of the original text and critical commentary in the Polish language: Ignacy Paderewski [i.e. Ignace Jan Paderewski], Ludwik Bronarski & Jozef Turczynski.	AF21687	1955-03-01	RE188908	1984-01-03	Instytut Fryderyka Chopina|PWH						
d3107179-c6bd-4ebb-ae51-3c61e604d473					Anthony Boucher, pseud. of William White, & Miriam Allen DeFord.	Mary Celestial.|The Magazine of fantasy & science fiction, May 1955	B525307	1955-03-09	RE210187	1984-01-03	Phyllis White|W						
97ffea74-c84f-2eb5-e60a-3d52ffaf6790						The Wright Brothers, first to fly.  Text and ill.: Madge H[a]ines.	A179773	1955-03-14	RE188917	1984-01-03	Madge Haines|A						
780c2550-7293-f035-5c12-6c0a7d421e41					Margaret Waring Buck.	In ponds and streams.	A179778	1955-03-14	RE188918	1984-01-03	Margaret Waring Buck|A						
34289249-f8b4-34e8-8037-33dbb1c447c4					Ernest White.	Christian life and the unconscious.	AIO5601	1955-03-17	RE192279	1984-01-03	Ernest White|A						
035a88ab-1dcc-579b-b1cc-d26b7d09c18b					J. K. Lasser and Ralph Wallace.	How to save estate and gift taxes.	A188698	1955-04-04	RE192092	1984-01-03	Simon & Schuster, Inc.|PWH						
6b1c4094-8dbf-364f-38b6-dfc248c2aa22						American journal of international law.  Vol. 49, no. 2, Apr. 1955.	B530004	1955-04-14	RE188932	1984-01-03	American Society of International Law|PCW						
80246bb3-a43f-f2e9-7b51-e1ce9d4e78c9					J. K. Lasser Tax Institute.	Lasser, estate tax techniques.	A186114	1955-04-19	RE192091	1984-01-03	Simon & Schuster, Inc.|PWH						
b72f8ba1-f80c-c763-2893-f9a3de11cba1					Vernon Pizer and Perry Hume Davis 2d	Your assignment overseas.	A184771	1955-04-25	RE192276	1984-01-03	Vernon Pizer|A||Perry Hume Davis|A						
97b9d1eb-4b8b-0946-1501-c0a27bb029db					Nolan B. Harmon.	Understanding the Methodist Church.	A190228	1955-05-07	RE188920	1984-01-03	Nolan B. Harmon|A						
60d8e58c-f028-368d-5cce-66e9ced43c9a					Fred Pierce Corson.	The Christian imprint.	A187902	1955-05-09	RE188919	1984-01-03	Fred Pierce Corson|A						
1fce1858-0c55-670d-f119-321bdbf94fdf					Maurice Druon, translated from the French by Charles Scribner's Sons, as employer for hire of Moura Budberg.	The Film of memory.	AI4772	1955-05-27	RE205653	1984-03-26	Charles Scribner's Sons|PWH	U.S. ed. pub.|1956-03-12|A229700					
423d0e48-dc7c-59f8-76b1-9f6c0a8de93c					William E. Hulme.	How to start counseling.	A190756	1955-06-13	RE188921	1984-01-03	William E. Hulme|A						
b75cf0cc-76bb-1c2c-0697-de68589c47c8					Lance Webb.	Conquering the seven deadly sins.	A190761	1955-06-13	RE188922	1984-01-03	Lance Webb|A						
88fd0fe3-8145-4d08-fa1c-eebfe05322d3					Jesse Irvin Overholtzer.	The Children's home Bible class movement.	A207648	1955-06-15	RE188993	1984-01-03	Child Evangelism Fellowship, Inc.|PWH						
f0615b86-a64c-fd65-8152-1f0a9337d6f7						American Association of Petroleum Geologists.  Bulletin.  Vol. 39, no. 6, June 22, 1955.	B542674	1955-06-22	RE200331	1984-01-08	The American Association of Petroleum Geologists|PCW						
fa2fe27d-f4db-e97e-0add-c4eb7257c18a						Steinberg at the bat.  Drawings: Saul Steinberg.	B541421	1955-06-27	RE189871	1984-01-03	Saul Steinberg|A						
3398d2cd-3c16-38bb-1674-1904d262385d					Leslie D. Weatherhead.	Over his own signature.	AI4730	1955-07-07	RE188912	1984-01-03	Lorna Caunt|C||A. D. Weatherhead|C||A. K. Weatherhead|C						
12505f86-89d5-ce89-a2ca-fc531490e308					J. Martyn Walsh & Anna Kathleen Walsh.	Plain English.  Book 3.	A196340	1955-07-27	RE192281	1984-01-03	Newbery Award Records, Inc.|PWH						
f084fb88-4c7e-0ce6-e9cd-f1881c7684e4					J. Martyn Walsh & Anna Kathleen Walsh.	Test book for plain English.  Book 3.	A196525	1955-07-27	RE192282	1984-01-03	Newbery Award Records, Inc.|PWH						
218e68ad-d379-ba4f-f8b5-f4b5a15a7d6f						American journal of international law.  Vol. 49, no. 3, July 1955.	B546531	1955-07-29	RE188933	1984-01-03	American Society of International Law|PCW						
7a89218d-8930-1949-3aaf-cd324f47c5fc						Jesus, the children's friend.  Text and ill.: Mary Edna Lloyd.	A198789	1955-08-08	RE188923	1984-01-03	Barbara Jean Grossenbacher|C						
b22764c8-3099-d81d-c596-3e4196f949cb					J. Martyn Walsh & Anna Kathleen Walsh.	Teacher's answer book and reference guide for plain English.  Book 3.	A197828	1955-08-12	RE192283	1984-01-03	Newbery Award Records, Inc.|PWH						
2424d313-c430-5aeb-04a6-971dd80ab2f6					Munro Leaf.	Lucky you.	A201585	1955-09-02	RE192635	1984-02-10	Margaret Leaf|W||Andrew M. Leaf|C||James G. Leaf|C						
a08b7e9b-a3b0-07e9-6882-7ab1aedc71d3					Nolan Miller.	New campus writing.	A204446	1955-09-10	RE188752	1984-01-03	Nolan Miller|A						
3bc2f0f7-fffc-1c70-2571-cbee04cf966f					Walter Russell Bowie.	The Story of the church.	A201645	1955-09-12	RE188924	1984-01-03	Jean B. Evans|C||Elizabeth Chapman|C||Walter Russell Bowie, Jr.|C						
55a4f1f9-4308-ac08-360e-b3ecc79db0eb					E. Stanley Jones.	Mastery.	A204148	1955-09-12	RE188925	1984-01-03	Eunice Matthews|C						
7ffcb7dd-e030-37a1-0f3d-c888f0a895a0					editors of J. K. Lasser Tax Institute.	Lasser's Tax planning for real estate.	A203356	1955-09-13	RE192090	1984-01-03	Bobbi Lasser Gray|C						
a4495aa4-2b95-8795-636e-0182b24ed1a9						The Exurbanites.  Ill.: Robert C. Osborn.	A203656	1955-09-20	RE188944	1984-01-03	Robert C. Osborn|A						
3aeeedd5-00c3-0145-0d5b-37d8a4244a83					Joseph Bloch & Sol Scharfstein.	Shabbos fun coloring book.	A204873	1955-09-20	RE188952	1984-01-03	Ktav Publishing House, Inc.|PWH						
e188967b-7fed-a1fc-af0d-9b3c713f26d3					Joseph Bloch & Sol Scharfstein.	My Dreidle coloring book.	A204874	1955-09-20	RE188953	1984-01-03	Ktav Publishing House, Inc.|PWH						
bc6c4784-84cc-72d0-2209-41d6131407d4					Ruth Samuels & Laszlo Matulay.	Bible activity funbook.|Bible stories for Jewish children	A204875	1955-09-20	RE188954	1984-01-03	Ktav Publishing House, Inc.|PWH					Abridgement of stories taken from Bible stories for Jewish children.	
c6e318ad-9caf-6404-6946-525c9eef77bd					Robert Garvey & Gabe Josephson.	Fall holiday activity funbook.	A204876	1955-09-20	RE188955	1984-01-03	Ktav Publishing House, Inc.|PWH						
a21d2dbd-3879-d4ff-159c-7b7390740a9d					Sol Scharfstein & Joseph Bloch.	Tzevaeem, a reading readiness workbook.	A204877	1955-09-20	RE188956	1984-01-03	Ktav Publishing House, Inc.|PWH						
b0d24c74-6b3f-8b18-b49d-715587ad1d1c					Robert Sol, pseud. of Sol Scharfstein & Irv Sher, pseud. of Ezekiel Schloss.	Alefbet activity funbook.	A205990	1955-09-20	RE188957	1984-01-03	Ktav Publishing House, Inc.|PWH						
c50af690-3144-26cf-248d-ebcc8f4700dd						The Interpreter's Bible.  Vol. 2.  Text & ill.: George Arthur Buttrick, Paul Scherer et al.	A206269	1955-09-20	RE188928	1984-01-03	Abingdon Press|PWH						
642e9822-474d-06db-3e0a-22b345ac7a13					P. FitzGerald O'Connor.	Mungo Starke.	A207746	1955-09-23	RE209237	1984-01-03	P. FitzGerald O'Connor|A						
2ffe7861-87f2-ebd9-9fef-c474c57c7dd3					Eleanor Harrison Finch.	American Society of International Law.  Proceedings.  1955.	A210537	1955-10-03	RE188930	1984-01-03	American Society of International Law|PCW						
7e936924-78c7-1a1c-8916-9c4cd2fc0d3d					Robert Churchill, foreword by Macdonald Hastings.	Churchill's Shotgun book.	A207345	1955-10-04	RE192278	1984-01-03	Robert Churchill|A						
dd14fa1a-4ea9-42fd-4668-952963d1af4a					Sydney Prerau.	The Contributors income tax deduction guide.	A210388	1955-10-04	RE192093	1984-01-03	Simon & Schuster, Inc.|PWH						
3877200a-2728-72a1-63a7-79045e2ecf83						Benjamin Franklin, printer and patriot.  Text & ill.: Ruth Cromer Weir.	A206266	1955-10-10	RE188926	1984-01-03	Ruth Cromer Weir|A						
9eaad82b-f6f1-f800-dbf3-664ec51594d6					Paul E. Holdcraft.	Quick quotes for church bulletins.	A206267	1955-10-10	RE188927	1984-01-03	Lola G. Holdcraft|W						
e316c2bb-ed73-5f0d-7fce-81e8710ef186					Norah Burke Walrond.	Jungle child.	A227767	1955-10-14	RE192277	1984-01-03	H. R. Walrond|E						
4fedb207-9154-28f9-ed3d-3c470a4cbbd6						From the crossroads.  Compilation: Richard L. Evans.	A207729	1955-10-19	RE189004	1984-01-03	Richard L. Evans, Jr.|C||Stephen T. Evans|C||John T. Evans|C||William T. Evans|C						
b7ad86cd-7177-1b47-2a05-c044209b86f6					Ralph Spaulding Cushman.	The Prayers of Jesus.	A211777	1955-10-31	RE188929	1984-01-03	Elizabeth G. Stiles|C						
e44fb9a2-fed2-af24-2239-e46b1c1a8755					Frank Lloyd Wright & Edgar Kaufman.	An American architecture.	A212851	1955-11-04	RE194013	1984-01-03	Olgivanna Lloyd Wright|W						
2e6a79fb-0802-3c6a-26b1-bcb65fcaf188					J. K. Lasser and Sydney Prerau.	How to run a small business.	A210480	1955-11-15	RE192094	1984-01-03	Simon & Schuster, Inc.|PWH						
2d47570d-bb68-5c74-85c6-d767da85fd65					Charles W. Spawr & Anita D. Spawr.	The Story of Good Queen Treble Clef and the Land of Music.	A211260	1955-11-22	RE188951	1984-01-03	Charles W. Spawr|A						
5cb4111d-c7c2-571b-4d93-a139fc6cce42					Mabel Wentworth Pritchard.	Country echoes.	A218256	1955-12-07	RE188950	1984-01-03	Barbara P. Erdle|C						
4e9dfeb8-f796-7927-21da-c20d3be91c9a					V. S. Pritchett.	Portugal.	B568733	1955-12-13	RE188946	1984-01-03	V. S. Pritchett|A						
d190e62a-22cc-a265-191d-6ff2e28c64f0						American journal of international law.  Vol. 49, no. 4, Oct. 1955.	B569613	1955-12-20	RE188934	1984-01-03	American Society of International Law|PCW						
e7ce9e4f-e773-c045-2d1b-bf7b9bab5b13						Analytical chemistry.  Vol. 28, no. 1, Jan. 1956.	B573976	1955-12-28	RE222637	1984-12-31	American Chemical Society|PCW						
e04ad97a-6d0e-c27e-3d9e-6731a602ddce					Ruth McKenny [i.e. McKenney] (Ruth McKenney Bransten) & Richard Bransten, illustrator: Osbert Lancaster.	Here's England; a highly informal guide.	A219854	1956-01-18	RE212862	1984-07-16	Eileen Bransten|C					Foreign ed. pub. 14Oct55|AI-4813, RE 171-494.	
87e19b82-3291-5a95-49bd-b5e5a55a5b5b						The Revolt of Gunner Asch.  Translator: Robert Kee.|Zero eight fifteen	A224344	1956-02-08	RE220158	1984-10-11	Little, Brown, and Company, Inc.|PWH	Pub. abroad as Zero eight fifteen,|1955-06-24|AI-4759					
0fc9e93c-97e2-5819-7849-b885bae07351					Brian Moore.	The Lonely passion of Judith Hearne.	A235819	1956-05-15	RE214347	1984-07-25	Brian Moore|A	Pub. abroad|1955-05-17|AIO-5474				RE 204-848	
f345e6bd-0fa5-0e3b-ebd8-23b01bddf9f3					Robert Graves.	The Crowning privilege; collected essays on poetry.	A243723	1956-07-05	RE200232	1984-01-05	Robert Graves|A					British ed. pub. 22Sep55.	
2eb6c7da-853e-7aa8-8c53-eeabcef72511					Peter Skelton.	Animals all.	A258261	1956-10-10	RE226271	1984-12-05	Peter Skelton|A	Pub. abroad|1955-10-24|AIO-6380					
36bc5552-7bc8-2179-0980-e7c98c5a9b8b					John Creasey.	Inspector West makes haste|The Gelignite Gang.	A261289	1956-11-28	RE225101	1984-11-29	Diana Creasey|W||Colin John Creasey|C||Martin John Creasey|C||Richard John Creasey|C	Pub. in England as Inspector West makes haste,|1955-05-19|AIO-5563				renewed as RE 168-298.	
c332f174-635f-2320-625f-8bfa0e86a501					J. Clyde Turner.	These things we believe.	A223074	1956-01-01	RE223056	1984-11-14	William C. Lassiter|E						
9789d538-d6f9-0967-b428-2c15e0faf472						Donald Duck.  Release Jan. 9-14, 1956.	A224796	1956-01-01	RE199600	1984-02-28	Walt Disney Productions|PWH						
c2cb98af-4c8c-b281-36b3-6564f040331d						Donald Duck.  Release Jan. 8, 1956.	A224797	1956-01-01	RE199601	1984-02-28	Walt Disney Productions|PWH						
6a14616e-59e2-8754-fe5d-2198e594e441						Mickey Mouse.  Release Jan. 9-14, 1956.	A224807	1956-01-01	RE199603	1984-02-28	Walt Disney Productions|PWH						
9ba8b3e1-ab62-c574-d48f-2d5273ed1998						Mickey Mouse.  Release Jan. 8, 1956.	A224809	1956-01-01	RE199604	1984-02-28	Walt Disney Productions|PWH						
cbed95e7-303f-10c6-efad-292395375576						Uncle Remus.  Release Jan. 8, 1956.	A224810	1956-01-01	RE199605	1984-02-28	Walt Disney Productions|PWH						
350ff772-bb4b-56e3-c9e2-bd1fa73c3f21						Gospel singer; songbook.  Music edtior: Adger McDavid Pace.	A246410	1956-01-01	RE193120	1984-01-26	Music Publisher James D. Vaughan|PCW						
2574765b-d83d-275a-40bc-42aa16e6acad					Jean Briend.	La Reeducation fonctionnelle musculo-articulaire.	AFO19365	1956-01-01	RE207551	1984-02-22	Jean Briend|A						
4698e6b1-0e92-0747-e6db-6809d755f1d8						Ecriture et mariage.  De R. Singer, translation: Huguette Masson.	AFO19409	1956-01-01	RE207552	1984-02-22	Huguette Masson|A						
b2267386-10fa-4a46-81b6-731740de8850					Philippe Heriat.	La Main tendue.	AFO19725	1956-01-01	RE207578	1984-03-29	Marcel Delphin Escoffier|E||Rene Adolphe Tournez|E||Marthe Oswald|E						
1402184b-e9e4-8e7d-ad22-2df27963c3af					Paul Morand.	La Folie amoureuse.	AFO20104	1956-01-01	RE207512	1984-01-09	Gabriel Jardin|E						
d36d54a0-9cae-dc3e-e5c2-bd7b0c3c828f					Erich Hermann Mueller VonAsow.	Wolfgang Amadeus, Verzeichnis aller meiner Werk und Leopold Mozart, Verzeichnis der Jugendwerke W. A. Mozarts.	AFO20193	1956-01-01	RE218979	1984-10-12	Egon Mueller VonAsow|C						
f3f4b36a-ad44-d8c6-bde0-28ad0077b981						The Family circle.  Vol. 48, no. 1, Jan. 1956.	B569817	1956-01-01	RE216832	1984-08-17	The Family Circle, Inc.|PCW						
54060e17-4026-99d3-f97d-079993254c0c						Gourmet.  Vol. 16, no. 1, Jan. 1956.	B569851	1956-01-01	RE200248	1984-04-10	The Conde Nast Publications, Inc.|PCW						
a56a4690-10c3-3c3a-3f26-146654e29245						Chicago Sunday tribune.  Vol. 115, no. 1, Jan. 1, 1956.	B570147	1956-01-01	RE195081	1984-01-18	Chicago Tribune Company|PCW						
4bc07060-167e-8e57-795e-5527de914443						The New York times.  Vol. 105, no. 35771, Jan. 1, 1956.	B570235	1956-01-01	RE196442	1984-03-05	The New York Times Company|PCW						
a134b374-b156-69e6-b530-20a6b3eac761						The Washington post and Times-herald.  Vol. 79, no. 27.	B570290	1956-01-01	RE225680	1984-12-21	The Washington Post Company|PCW						
16a3f177-9756-8d64-1042-50f33f395597						Scouting.  Vol. 44, no. 1, Jan. 1956.	B570692	1956-01-01	RE196602	1984-01-20	Boy Scouts of America|PCW						
10ee014a-f722-478a-497a-e4b61b484f79						Little Orphan Annie.	B571594	1956-01-01	RE230236	1984-12-28	Tribune Media Services, Inc.|PWH						
5b58c710-39f1-9abe-c15b-dfb66ec3652a						Our Army at war.  No. 44, Mar. 1956.	B571732	1956-01-01	RE200512	1984-04-16	Comics, Inc.|PWH						
a87b6064-57f8-9d0f-5adb-ecd814fd6f06						House of mystery.  No. 48, Mar. 1956.	B571733	1956-01-01	RE195154	1984-01-27	Comics, Inc.|PWH						
0e473e09-b907-0399-4414-0a0af9598f7b						Mister District Attorney.  No. 50, Mar.-Apr. 1956.	B571734	1956-01-01	RE193515	1984-02-02	Comics, Inc.|PWH						
1209560a-5939-f8cf-f729-981b9763fdf1						Frontier fighters.  No. 4, Mar.-Apr. 1956.	B571735	1956-01-01	RE195155	1984-01-27	Comics, Inc.|PWH						
482157b2-1cca-6c5f-bae0-ca9b487e5dc8						The Adventures of Rex the Wonder Dog.  No. 26, Mar.-Apr. 1956.	B571736	1956-01-01	RE191044	1984-01-13	Comics, Inc.|PWH						
7ec78f55-19a1-a350-7e4b-54e209f6c649						Newstime.  Vol. 7, no. 13, Jan. 5, 1956.	B572222	1956-01-01	RE198966	1984-01-23	Scholastic, Inc.|PCW						
95fdc6c6-0981-7493-fc15-425ebd74fc2d						Scholastic coach.  Vol. 25, no. 5, Jan. 1, 1956.	B572225	1956-01-01	RE198969	1984-01-23	Scholastic, Inc.|PCW						
f1f984b7-31b9-8153-6d02-450b5d20fd0c						Literary cavalcade.  Vol. 8, no. 4, Jan. 1, 1956.	B572226	1956-01-01	RE198970	1984-01-23	Scholastic, Inc.|PCW						
c72e4718-4bc4-b824-d438-b5badf459771						Senior scholastic.  Vol. 67, no. 13, Jan. 5, 1956.	B572227	1956-01-01	RE198971	1984-01-23	Scholastic, Inc.|PCW						
7ba3d15f-985e-7b41-5960-d20302d8a4bc						Junior scholastic.  Vol. 37, no. 13, Jan. 5, 1956.	B572230	1956-01-01	RE198974	1984-01-23	Scholastic, Inc.|PCW						
1883d6da-f883-b1e5-2da0-c7411517d108						World week.  Vol. 27, no. 13, Jan. 5, 1956.	B572233	1956-01-01	RE198976	1984-01-23	Scholastic, Inc.|PCW						
dc5675ae-71f2-d8f9-95e0-8944d5d4da9a						Practical English.  Vol. 19, no. 13, Jan. 5, 1956.	B572236	1956-01-01	RE198979	1984-01-23	Scholastic, Inc.|PCW						
8dbd881e-e52e-5114-2530-3720357507ba						The Congressional digest.  Vol. 35, no. 1, Jan. 1956.	B572317	1956-01-01	RE190743	1984-01-04	The Congressional Digest Corporation|PCW						
12911eca-bde3-8ab8-3de9-23777454287d						Science digest.  Vol. 39, no. 2, Feb. 1956.	B572748	1956-01-01	RE214284	1984-08-27	The Hearst Corporation|PCW						
96fb5a54-101f-d040-5885-e42db9d6072c						Think.  Vol. 22, no. 1.	B573827	1956-01-01	RE191149	1984-01-03	International Business Machines Corporation|PCW						
f2a9a32b-030d-89d5-fc76-e3a37293e101						Electronic design.  Vol. 4, no. 1, Jan. 1956.	B573841	1956-01-01	RE230332	1984-12-28	Hayden Publishing Company, Inc.|PWH						
259fe206-0e2f-7b76-c545-56e7f866604e						Primary teacher.  Vol. 33, no. 1, Jan.-Mar. 1956.	B576517	1956-01-01	RE232113	1984-12-31	Cadence Industries Corporation|PCW						
5c114f11-6a8d-9530-f5b3-583f2f42af24					Sunday School Board of the Southern Baptist Convention.	Junior teacher.  Vol. 33, no. 1, Jan.-Mar. 1956.	B576519	1956-01-01	RE232114	1984-12-31	Cadence Industries Corporation|PCW						
451f03a4-603d-8d40-2d05-d2d230f22f5e						The Church musician.  Vol. 7, no. 1, Jan. 1956.	B576595	1956-01-01	RE219259	1984-10-26	The Sunday School Board of the Southern Baptist Convention|PCW						
724ed3f2-9462-975d-599a-50c0086c77fc						Family weekly (magazine)  Jan. 1, 1956.	B577621	1956-01-01	RE192697	1984-01-04	B. S. Inc|PCW						
cc66bb85-0444-d8b5-dda5-d07b80c8528e						West Virginia history.  Vol. 17, no. 2, Jan. 1956.	B577804	1956-01-01	RE193936	1984-02-24	State of West Virginia, Department of Culture and History, Archives and History|PCW						
40cfcd4c-3a1f-5d54-a19f-4d9a8cb7c0ed					Charles Frederick Metsker.	Metsker's Atlas of Kittitas County, Washington; county atlas containing information on places, roads, and ownerships.	F20279	1956-01-01	RE256158	1984-07-02	Mark F. Metsker|PCW						
a65c86bf-42bf-7f30-ccd6-fb832498e80f					Jack Kent.	King Aroo, with Yupyop.	K44791	1956-01-01	RE210508	1984-08-08	Jack Kent|A						
bd306b5a-bd05-52c7-58bb-f190a03c610c						Superman.	K44797	1956-01-01	RE212944	1984-09-13	Comics, Inc.|PWH						
ba96dc6a-e650-9136-85ab-21dd654fef01						Footsteps of faith through the Gospels.  Vol. 2.	TX651834	1956-01-01	RE208192	1984-01-31							
813bea7c-2fd4-2e1b-364e-7e58b7cf423f						Standards for steam jet ejectors.	TX1492172	1956-01-01	RE232485	1984-12-04	Heat Exchange Institute|PWH						
1551aa6b-b137-7979-d39d-af0f3b52754b					Edward William Dolch & Marguerite Pierce Dolch.	Vowel lotto.	TX1620651	1956-01-01	RE256471	1984-11-19	Marguerite Dolch|C||Catherine D. McAndrew|C||Eleanor LaRoy|C						
ed92ddab-1284-88f9-b1d4-f85e00487ec5					Victor C. Smith, W. E. Jones & W. R. Teeters.	Using modern science.	A217090	1956-01-02	RE220418	1984-10-24	Victor C. Smith|A						
ede98ada-0bf3-c637-b91a-c9cee431a033					Victor C. Smith, W. E. Jones & W. R. Teeters.	Exploring modern science.	A217091	1956-01-02	RE220419	1984-10-24	Victor C. Smith|A						
84bf0436-7660-565f-efeb-ba6b54178c72					Victor C. Smith, W. E. Jones & W. R. Teeters.	Enjoying modern science.	A217098	1956-01-02	RE220420	1984-10-24	Victor C. Smith|A						
0d031e5d-ae34-4cdf-02e8-dc8f9097e26b					Laurence Perrine.	Sound and sense; an introduction to poetry.	A217420	1956-01-02	RE222701	1984-12-11	Laurence Perrine|A						
401b9675-0fb4-0c84-c53b-6ddd44e001d8					John Fitzgerald Kennedy.	Harper's magazine, Nov. 25, 1955|Profiles in courage.	A217437	1956-01-02	RE214259	1984-07-20	Jacqueline Kennedy Onassis|W					Chap. 3 prev. pub. in shorter form in Harper's magazine, Nov. 25, 1955|chap. 6 prev. pub. in shorter form in Harper's magazine, Dec. 1955.	
7002b9c9-b773-b10f-f652-69624f0a8bcc					Rebecca Marsh, pseud. of William Neubauer.	Hill top house.	A218687	1956-01-02	RE222093	1984-12-05	Elice Neubauer|W						
774aacf7-ea24-57c8-a847-6aa021d91df2					Victor C. Smith, Barbara Henderson & W. R. Teeters.	Science across the land.  Grade 4.	A218725	1956-01-02	RE220421	1984-10-24	Victor C. Smith|A						
b7a3a278-460a-b2e2-40fd-c1d3e57bc2e9					Victor C. Smith, Katherine Clarke & W. R. Teeters.	Science around the clock.  Grade 3.	A218726	1956-01-02	RE220504	1984-10-24	Victor C. Smith|A||James W. Clarke|NK||Lucien G. Clarke|NK||Robert A. Clarke|NK						
589061d7-06a6-0e74-d935-46fa77a99c30					Victor C. Smith, Katherine Clarke & W. R. Teeters.	Science along the way.  Grade 1.	A218727	1956-01-02	RE220505	1984-10-24	Victor C. Smith|A||James W. Clarke|NK||Lucien G. Clarke|NK||Robert A. Clarke|NK						
87e62397-abc1-a18d-fd0a-fcae34f3b118					Victor C. Smith, Katherine Clarke & W. R. Teeters.	Science under the sun.  Grade 2.	A218728	1956-01-02	RE220506	1984-10-24	Victor C. Smith|A||James W. Clarke|NK||Lucien G. Clarke|NK||Robert A. Clarke|NK						
1e788018-5bd1-eba7-d7db-6837233b5932					Victor C. Smith, Barbara Henderson & W. R. Teeters.	Science through the seasons.  Grade 5.	A218729	1956-01-02	RE220422	1984-10-24	Victor C. Smith|A						
c320ebe9-df90-2a49-45d3-e71416493877					Charles O. Wilson & Tony Everett Jones.	The American drug index.	A218730	1956-01-02	RE229797	1984-12-18	Charles O. Wilson|A||Tony Everett Jones|A						
82ecc76d-2c22-2d86-fce4-e8637904dec4					Victor C. Smith, Barbara Henderson & W. R. Teeters.	Science beneath the skies.  Grade 6.	A218732	1956-01-02	RE220423	1984-10-24	Victor C. Smith|A						
680348e2-615b-4aa5-246f-33a8ca96da33					C. S. Hammond & Company.	Hammond's Standard world atlas.	A219640	1956-01-02	RE211280	1984-07-26	Hammond, Inc.|PWH						
