entry_id	volume	part	number	page	auth	titl	oreg	odat	id	dreg	claimants	previous	new_matter	see_also_ren	see_also_reg	note	full_text
110841ec-7ac7-bb53-9e10-3602cbb922f0					Emile B. DeSauze.	Nouveau cours pratique.|Set of grammar, vocabulary, comprehension standardized French tests to accompany Nouveau cours pratique (nine in all)	A381064	1959-01-01	RE354246	1987-11-23	Oliver DeSauze Deex|NK						
e485b83d-4552-1b5d-10ff-2f052a5b6a67					E. B. DeSauze, rev. by Eugene K. Dawson.	Cahier d'exercices; a workbook to accompany Nouveau cours pratique de francais.	A381065	1959-01-01	RE364039	1987-12-31	Eugene K. Dawson|A						
16621693-a37e-3cbc-b6ef-6fefc928fc53					Herbert W. Armstrong.	Ambassador College Bible correspondence course.  Test no. 4.	A392233	1959-01-01	RE330952	1987-01-27	Ambassador College|PWH						
f0deec70-1681-b27a-8802-10199e1ba12d					Charles H. Kepner & Benjamin B. Tregoe, Jr.	Sales; management problem solving and decision making exercise, Apex Company no. 1.	A414955	1959-01-01	RE362162	1987-12-29	Benjamin B. Tregoe, Jr.|A						
2c768c10-2760-5917-0fae-ad3f0d72709c					Charles H. Kepner & Benjamin B. Tregoe, Jr.	Distribution; management problem solving and decision making exercise, Apex Company no. 1.	A414956	1959-01-01	RE362164	1987-12-29	Benjamin B. Tregoe, Jr.|A						
ba90f90d-c52c-386e-7b77-3cafcee14805					Charles H. Kepner & Benjamin B. Tregoe, Jr.	Production; management problem solving and decision making exercise, Apex Company no. 1.	A414957	1959-01-01	RE362165	1987-12-29	Benjamin B. Tregoe, Jr.|A						
75c53346-5264-513d-ae15-8858675f3fd6					Charles H. Kepner & Benjamin R. Tregoe, Jr.	General manager; management problem solving and decision making exercise, Apex Company no. 1.	A414958	1959-01-01	RE362166	1987-12-29	Benjamin B. Tregoe, Jr.|A						
cc95f484-ab6b-1e73-cab5-b4cc08e73ff3					Charles H. Kepner & Benjamin B. Tregoe, Jr.	Industrial relations; management problem solving and decision making exercise, Apex Company no. 2.	A414959	1959-01-01	RE362167	1987-12-29	Benjamin B. Tregoe, Jr.|A						
88bce837-ed69-c205-b96d-3ad0e96ac381					Charles H. Kepner & Benjamin B. Tregoe, Jr.	Distribution; management problem solving and decision making exercise, Apex Company no. 2.	A414960	1959-01-01	RE362168	1987-12-29	Benjamin B. Tregoe|A						
f4e87404-03e8-1597-f784-ab4287b5b98d					Charles H. Kepner & Benjamin B. Tregoe, Jr.	Production; management problem solving and decision making exercise, Apex Company no. 2.	A414961	1959-01-01	RE362169	1987-12-29	Benjamin B. Tregoe, Jr.|A						
08a1677f-edea-e4e6-4af5-435631068e96					Charles H. Kepner & Benjamin B. Tregoe, Jr.	General manager; management problem solving and decision making exercise, Apex Company no. 2.	A414962	1959-01-01	RE362170	1987-12-29	Benjamin B. Tregoe, Jr.|A						
d7d01ad6-b16a-f7b9-1f40-e817aba6733e					George A. Roberts & John C. Hamaker, Jr.	Special purpose tool steels.  Course 19, lesson 10.	A420514	1959-01-01	RE357851	1987-12-02	International|PWH						
2ecb8fbf-6de3-9df4-1512-f119b5055f0d						The Good news.  Vol. 8, no. 1, Jan. 1959.	A762538	1959-01-01	RE330965	1987-01-27	Worldwide Church of God|PWH						
c5b9a63b-cf3b-0c33-d0dd-95048d0ec3cd						Pearls of wisdom.  Vol. 1, no. 21, Jan. 1, 1959.	B150619	1959-01-01	RE336673	1987-04-20							
a80eab5d-f28d-631d-0da7-0a761de247e4						The New York times.  Vol. 108, no. 36867, Jan. 1, 1959.	B749911	1959-01-01	RE322994	1987-01-07	New York Times Company|PCW						
dbf1a29c-db44-539f-c483-a07f29e2be93						Daily news.  Vol. 40, no. 163, Jan. 1, 1959.	B749926	1959-01-01	RE323246	1987-01-14	New York News, Inc.|PWH						
0ce27f29-7c82-c928-9119-1412823cf185						Little Orphan Annie.	B749926	1959-01-01	RE365041	1987-12-28	Tribune Media Services, Inc.|PWH						
21353a8d-6942-7c68-2a4f-877a7a7e40d1						Chicago daily tribune.  Vol. 118, no. 1, Jan. 1, 1959.	B749956	1959-01-01	RE326474	1987-01-30	Chicago Tribune Company|PCW						
29a65d34-4924-1c06-b55b-597527e4a9aa						The Washington post and times herald.  Vol. 82, no. 27, Jan. 1,  1959.	B751127	1959-01-01	RE371517	1987-12-22	Washington Post Company|PCW						
1138b8e2-b1b6-a0f7-6716-b5062236a613						The William and Mary quarterly; a magazine of early American history.  Vol. 16, no. 1, Jan. 1959.	B751349	1959-01-01	RE338408	1987-05-14	Institute of Early American History and Culture|PCW						
3741a6a4-ba22-aae8-d946-c561bf42b4cb						Gourmet.  Vol. 19, no. 1, Jan. 1959.	B751750	1959-01-01	RE333516	1987-04-07	Conde Nast Publications, Inc.|PCW						
47b050ed-7650-115a-2892-555fe1c44df2						Dissent.  Vol. 6, no. 1, Jan. 1, 1959.	B752582	1959-01-01	RE330148	1987-03-03	Dissent|PWH						
a96c2e06-0b19-e860-c1c0-668b0647ddc5						New England journal of medicine.  Vol. 260, no. 1, Jan. 1, 1959.	B753561	1959-01-01	RE360788	1987-12-24	Massachusetts Medical Society|PCW						
f547cb13-5274-a32d-e301-e01e7fcceb4a						The Congressional digest.  Vol. 38, no. 1, Jan. 1959.	B755459	1959-01-01	RE319616	1987-01-05	Congressional Digest Corporation|PCW						
fa52dfa4-aee9-d81a-8790-721468275d80						Child life.  Vol. 38, no. 3, Mar. 1959.	B762494	1959-01-01	RE338435	1987-05-04	Benjamin Franklin Literary & Medical Society, Inc.|PCW						
f5faa5a1-dfc4-2fe5-2def-a1c2702eb69f					L. Ron Hubbard.	HCOB1 January 1959, Newsletter, happy New Year.	TX1289142	1959-01-01	RE362806	1987-12-22	Mary Sue Hubbard|W						
bc4d393d-7766-efa2-c873-6f50850465cc					Peter Graaf, pseud. of Christopher Samuel Youd.	The Sapphire conference; novel.	UCC work	1959-01-01	RE354324	1987-04-21							
1d92ff90-f9be-b019-37ea-239cd3ea5897					Dorothy Wright.	Baskets and basketry.	UCC work	1959-01-01	RE338281	1987-05-27	Dorothy Wright|A						
fbf5b6ed-fea7-5a08-1970-dc8d35db8180					Ralph Warren Victor Elliott.	Runes; an introduction.	UCC work	1959-01-01	RE352843	1987-08-14	Ralph Warren Victor Elliott|A						
0beafc87-ea64-37ad-556c-e07567e0c3e6					Paul Smith.	Esther's altar.  The Countrywoman.  Annie.	UCC work	1959-01-01	RE348355	1987-09-24	Paul Smith|A						
25654066-a789-5d13-d33b-e56ad22293c9						Kingdom of the heart.  Text: Lucy Walker, pseud.of Dorothy Lucy Sanders.	UCC work	1959-01-01	RE353028	1987-11-02	Dorothy Lucy Sanders|A						
fd3db8f7-16d6-7c64-ce31-373ea65f006d						Pepper Tree Bay.  Text: Dorothy Lucy Sanders.	UCC work	1959-01-01	RE353023	1987-11-02	Dorothy Lucy Sanders|A						
b2cf79d0-52de-8ad0-7392-f142db447c52						The Stranger from the north.  Text: Lucy Walker, pseud. of Dorothy Lucy Sanders.	UCC work	1959-01-01	RE353021	1987-11-02	Dorothy Lucy Sanders|A						
cf51bb2f-891b-0521-8455-57e5915121fe						Bom and the clown.  Text: Enid Blyton.	UCC work	1959-01-01	RE353019	1987-11-02	Gillian Baverstock|C						
aa6968d6-09d2-e4a0-11d3-91cd3173cc01						Bom and the rainbow.  Text: Enid Blyton.	UCC work	1959-01-01	RE353027	1987-11-02	Gillian Baverstock|C						
237bf782-5981-b924-a7ae-92e04ddfcf68						Hallo Bom and Wuffy Dog.  Text: Enid Blyton.	UCC work	1959-01-01	RE353025	1987-11-02	Gillian Baverstock|C						
ef9f4828-f006-75e9-97c5-ddfe29318af1						Mary Mouse has a wonderful idea.  Text: Enid Blyton.	UCC work	1959-01-01	RE353022	1987-11-02	Gillian Baverstock|C						
db338f65-bc7b-63ee-681e-ec14bf46ce5c					Enid Blyton.	The Ragamuffin mystery.	UCC work	1959-01-01	RE353029	1987-11-02	Gillian Baverstock|C						
1b7bcfa0-d28e-49e6-97c3-13798eabd4fc						The Story of tennis.  Text: Lord Aberdare	UCC work	1959-01-01	RE353020	1987-11-02	Lord Aberdare|A						
06307d83-c45e-f761-2d44-945a009a8c5e					Compton Mackenzie (Sir Edward Morgan Compton Mackenzie)	The Lunatic republic.	UCC work	1959-01-01	RE364015	1987-12-14	Lady Lilian Mackenzie|W						
4acc7069-f798-1794-19fe-675c5cd6d3fe						Man and bird and beast.  Text: John Moore.	UCC work	1959-01-01	RE357589	1987-12-17	Lucile Bell|W						
cb904d24-9e7c-f8dc-4728-d87e1b9b219b					Alice Mercer Lunt.	The Secret stepmother.	UCC work	1959-01-01	RE354885	1987-12-02	National Westminster Bank, P.L.C.|E						
88324e4f-1b74-bb3f-90b1-791a440585f6					Noel Streatfeild.	Bertram; a novel for children.	UCC work	1959-01-01	RE365173	1987-12-14	W. H. C. Streatfeild|E						
d1361fa2-6814-1887-c8ac-d01dce142a88					Noel Streatfeild.	The Royal Ballet School; book.	UCC work	1959-01-01	RE365172	1987-12-14	W. H. C. Streatfeild|E						
c70bebe7-5c18-f678-e04c-2b7e11149fa6					Bertrand DeJarnette.	Sacro Occipital Technic Convention notes, 1959.	A369349	1959-01-02	RE329801	1987-03-13	Bertrand DeJarnette|A						
1daf2757-dfff-e072-ae0e-70e29af11ef5					Walter Lippman.	The Communist world and ours.	A369604	1959-01-02	RE347918	1987-09-03	Bank of New York|E						
f47ebceb-e577-3acf-884c-13e9ec5f998c					Robert D. Leiter.	Labor economics and industrial relations; labor problems, union organizations, collective bargaining, social security.	A369835	1959-01-02	RE338728	1987-05-20	Joyce Leiter|W						
147d49c0-561a-d236-bc0b-7430808dede5					Edgar L. Morphet, Roe L. Johns, and Theodore L. Reller.	Educational administration; concepts, practices, and issues.	A369864	1959-01-02	RE343909	1987-06-11	Edgar L. Morphet|A||Roe L. Johns|A||Theodore L. Reller|A						
0e63a164-9848-ee01-4a98-add14e2a47bc					Michael Esposito.	How to coach fast break basketball.	A369865	1959-01-02	RE346630	1987-08-24	Michael Esposito|A						
7624cf94-2f78-7a74-3f82-cc0ab37ed7ec					Haskell Philip Wald.	Taxation of agricultural land in underdeveloped economies: a survey and guide to policy.	A369888	1959-01-02	RE342025	1987-06-22	Ruth J. Wald|C						
91ce3396-e98e-b235-65f7-3f8f6e1da2aa					Elizabeth B. Hurlock.	Developmental psychology.	A369977	1959-01-02	RE348400	1987-08-28	Elizabeth B. Hurlock|A						
3990bdba-f82b-81f8-8aad-556822caa11b					Charles K. Weichert.	Elements of chordate anatomy.	A369980	1959-01-02	RE348401	1987-08-28	Kathryn H. Weichert|W						
60290658-f727-d115-91ec-8acf1e8f8653					Shepard B. Clough.	The Economic development of western civilization.	A369985	1959-01-02	RE348402	1987-08-28	Shepard B. Clough|A						
930f6582-e5df-2365-2f10-946699ee6f3c					J. P. Guilford.	Personality.	A369986	1959-01-02	RE359001	1987-12-14	J. P. Guilford|A						
e11480e8-ebe5-930a-cb19-13572694d837					Leonard Church Urquhart.	Civil engineering handbook.	A369990	1959-01-02	RE348403	1987-08-28	Sylvia Urquhart Higgins|C						
8b033b1d-8de5-a017-751c-a427a0e7e886						Children's day suggestion book.  No. 25.  Compiler: Frank L. Cross.	A370007	1959-01-02	RE362873	1987-12-21	Lorenz Publishing Company|PWH						
830947de-0000-ad7b-501a-6ce795d8cf46						Easter treasury.  No. 59.  Compiler: Frank L. Cross.	A370008	1959-01-02	RE362874	1987-12-21	Lorenz Publishing Company|PWH						
05fc5674-c53d-14d1-b128-4a6193dcb3b2					William E. Cole and Charles S. Montgomery.	High school sociology.	A370342	1959-01-02	RE353990	1987-11-06	Charles S. Montgomery|A						
2ca3a131-c8c9-a519-6e17-f25f7c8ff229					Euphrosyne Georgas and Mary Lusk Pierce.	The Community where you live.	A370343	1959-01-02	RE353991	1987-11-06	Euphrosyne Georgas|A						
2f732b0c-2845-f8a2-a991-ac5ab4d94239					Ruth R. Ginsburg and Robert J. Nassi.	Workbook for Primera vista.	A370344	1959-01-02	RE353992	1987-11-06	Ruth R. Ginsburg|A||Alberta Joy Nassi|C						
82ddff67-f828-007c-ffa7-3a1e4e895d50					the L. W. Singer Company, Inc., as employer for hire of George Willard Frasier, Helen Dolman MacCracken & Donald Gilmore Decker.	Seeing new things.	A370345	1959-01-02	RE352867	1987-11-02	Random House, Inc.|PWH						
905fa78a-8efa-94a4-cd9c-6c625c4eb5c3					the L. W. Singer Company, Inc., as employer for hire of George W. Frasier, Helen D. MacCracken & Donald G. Decker.	Finding answers.	A370346	1959-01-02	RE352868	1987-11-02	Random House, Inc.|PWH						
013eb9b2-5fa2-d71a-b043-109d68abf5c7					the L. W. Singer Company, Inc., as employer for hire of George Willard Frasier, Helen Dolman MacCracken & Donald Gilmore Decker.	Discoveries.	A370347	1959-01-02	RE352869	1987-11-02	Random House, Inc.|PWH						
d8313ad6-947c-ad15-c5dc-7eab8e68a768					the L. W. Singer Company, Inc., as employer for hire of George W. Frasier, Helen D. MacCracken & Donald G. Decker.	Problems.	A370348	1959-01-02	RE352870	1987-11-02	Random House, Inc.|PWH						
07b60853-476c-4331-c6b1-48b6c63b1f9a					the L. W. Singer Company, Inc., as employer for hire of George W. Frasier, Helen D. MacCracken & Donald G. Decker.	Experiments.	A370349	1959-01-02	RE352871	1987-11-02	Random House, Inc.|PWH						
5b1c9e0e-a9e1-9600-f480-acf2a70d9f43					the L. W. Singer Company, Inc., as employer for hire of George W. Frasier, Helen D. MacCracken & Donald G. Decker.	Seeing new things; teacher's guide.	A370350	1959-01-02	RE352872	1987-11-02	Random House, Inc.|PWH						
6f351fbc-f99b-77f8-15c3-2406aa078792					the L. W. Singer Company, Inc., as employer for hire of George W. Frasier, Helen D. MacCracken & Donald G. Decker.	Finding answers; teacher's guide.	A370351	1959-01-02	RE352873	1987-11-02	Random House, Inc.|PWH						
228dfe55-ed35-8fb9-7d68-ba92f0a95c80					the L. W. Singer Company, Inc., as employer for hire of George W. Frasier, Helen D. MacCracken & Donald G. Decker.	Problems; teacher's guide.	A370352	1959-01-02	RE352874	1987-11-02	Random House, Inc.|PWH						
8c6cd5e3-6465-9750-34a2-66a8c2136e8e					the L. W. Singer Company, Inc., as employer for hire of George W. Frasier, Helen D. MacCracken & Donald G. Decker.	We look and listen; teacher's guide.	A370353	1959-01-02	RE352875	1987-11-02	Random House, Inc.|PWH						
646440da-869f-51ee-bbe2-8dc8051e826d					the L. W. Singer Company, Inc., as employer for hire of George W. Frasier, Helen D. MacCracken & Donald G. Decker.	Discoveries; teacher's guide.	A370354	1959-01-02	RE352876	1987-11-02	Random House, Inc.|PWH						
be282d02-3116-5970-6145-6c5dd244ae4d					the L. W. Singer Company, Inc., as employer for hire of George W. Frasier, Helen D. MacCracken & Donald G. Decker.	Experiments; teacher's guide.	A370355	1959-01-02	RE352877	1987-11-02	Random House, Inc.|PWH						
191c7227-8641-957c-f90f-19bf4e34b037					R. O. Hughes, C. Haines W. Pullen, and James F. Reed.	A Workbook for Western lands.	A370425	1959-01-02	RE353993	1987-11-06	James F. Reed|A						
18f7123c-e42c-05b9-374d-8c9ad65257df					R. O. Hughes, C. Haines W. Pullen & James F. Reed.	A Workbook for Eastern lands.	A370426	1959-01-02	RE353994	1987-11-06	James F. Reed|A						
345fd84d-2aca-94b2-39ad-61cc85e761a1					R. O. Hughes, C. Haines W. Pullen & James F. Reed.	Western lands.	A370427	1959-01-02	RE353995	1987-11-06	James F. Reed|A						
6d96e94e-f180-18e3-ea0a-8761bbd4bb89					R. O. Hughes, C. Haines W. Pullen & James F. Reed.	Eastern lands.	A370428	1959-01-02	RE353996	1987-11-06	James F. Reed|A						
3ede709c-23e8-f554-6bc0-e24b4030f51b					Field Enterprises Educational Corporation.	The World Book encyclopedia.	A370456	1959-01-02	RE363020	1987-12-23	World Book, Inc.|PWH					"Symbol ""EIA"" indicates ""A"" or 1st ed."	
9df4960a-3ced-29ca-ae2f-372ddcccb2ca					the World Publishing Company editorial staff.	Webster's New world dictionary of the American language.	A370495	1959-01-02	RE345367	1987-07-13	Simon & Schuster, Inc.|PWH						
6f48cc77-620a-2e17-a95f-2c378d663d49					Laura Benet.	Famous American humorists.	A370617	1959-01-02	RE364183	1987-12-29	Thomas C. Benet|E						
f0ed644e-6ee9-c4ed-7c44-f3d6cedebc1b					John Rowan Wilson.	Means to an end.	A370620	1959-01-02	RE322960	1987-01-07	Mrs. John Rowan Wilson|W						
fec25f85-a9fa-e937-4df5-3daa88641d8f					Gladys Schwarcz and Mary Macnab.	Best in children's books.  Vol. 17.	A370621	1959-01-02	RE322961	1987-01-07	Nelson Doubleday, Inc.|PWH						
31c973c1-222d-35ad-b04c-828fdb9db0c5					 Lawrence Raymond Morrison, Stanley Cobb & Walter Bauer.	The Effect of advancing age upon the human spinal cord.	A370628	1959-01-02	RE344439	1987-07-22	Commonwealth Fund|PPW						
2a66ad77-6405-f288-d215-2f6734ad87ed					Mary Natalie Tabak & Roger Duvoisin.	A Fish is not a pet.	A370630	1959-01-02	RE358998	1987-12-14	Louise Duvoisin|W						
9c869b24-03e4-0359-66f9-7aba67355baa					Charles H. Burkhardt.	Residential and commercial air conditioning.	A370637	1959-01-02	RE348406	1987-08-28	Charles H. Burkhardt|A						
1b1fb063-95d7-b3d7-1281-8e37dab5fc89					Richard D. Whittemore.	Garden ideas and projects; a handbook for home gardeners.	A370651	1959-01-02	RE322963	1987-01-07	Nelson Doubleday, Inc.|PWH						
9ce3a465-d897-3655-fb02-acb4d8446557					Kendell Foster Crossen.	The Big dive.	A370652	1959-01-02	RE365015	1987-12-21	Kendra Crossen|C						
8f406713-1e54-9c2e-c223-082ac46ac22f					James Leo Herlihy.	The Sleep of Baby Filbertson and other stories.	A370653	1959-01-02	RE396477	1987-12-23	James Leo Herlihy|A						
3572b64d-4b3e-202e-4f42-a43aff0d2742					Philip Pollack.	Careers and opportunities in engineering.	A370654	1959-01-02	RE365236	1987-12-09	Philip Pollack|A						
1b6adbf6-65f9-5ac4-cfef-fb48a65bdca8					Dorothy Rees and Paul K. Rees.	Trigonometry.	A370661	1959-01-02	RE354025	1987-11-05	Dorothy Rees|A||Paul K. Rees|A						
11472e81-a658-7657-92de-7ffa50215bea					Richard W. Lindholm & Paul Driscoll, editor: Lewis Paul Todd.	Our American economy.	A370716	1959-01-02	RE338736	1987-05-22	Richard Lindholm|A||Maryanne Gomme|C||Martha Driscoll|C						
a4eba9f1-53e8-63b1-a32e-02f8901c03cc						Helen Gardner's Art through the ages.  Editor: Sumner McK. Crosby.	A370717	1959-01-02	RE338720	1987-05-20	Harcourt Brace Jovanovich, Inc.|PWH						
0905005a-673d-5ee4-bfaa-8a02e3003a63					John C. Hodges.	Harbrace handbook of English.	A370718	1959-01-02	RE346144	1987-08-10	Cornelia Smartt Hodges|W						
f0277c25-7e8a-3f34-4024-e5bac7915133					Frederick C. Lane, Eric F. Goldman & Erling M. Hunt.	The World's history.	A370719	1959-01-02	RE392719	1987-12-11	Eric F. Goldman|A||Manson Van B. Jennings|E||Jonathan P. Lane|C						
64969d4a-45bb-d528-60d8-629950e48117					Otto Reinert.	Working with prose.	A370818	1959-01-02	RE338721	1987-05-20	Otto Reinert|A						
6bb321b7-d3a0-a5de-e4a1-5b8aca84042d					Ewald M. Plass.	What Luther says.  Vols. 1-3.	A370866	1959-01-02	RE353421	1987-11-05	Concordia Publishing House|PWH						
1aa23984-1852-21f6-4eff-925837847813					Curtis Bok.	Star wormwood.	A370969	1959-01-02	RE351899	1987-10-14	Rachel Goldman|C||Derek Bok|C||Benjamin Bok|C||Margaret Welmoet Roland-Holst|C||Enid C. Schoettle|C						
42d6bc5e-5b57-176d-22d5-9164c2d48568					Malcolm E. Wolfe, Frank J. Mulholland & John M. Laudenslager.	Naval leadership.	A371048	1959-01-02	RE331877	1987-03-13	Malcolm E. Wolfe|A||Frank J. Mulholland|A||John M. Laudenslager|A						
4a1e619b-6f3a-2fa9-0a80-8bc3d4ff05e0						Service etiquette.  Text: Bruce McCandless, Brooks J. Harral & Oretha D. Swartz.	A371049	1959-01-02	RE331878	1987-03-13	Bruce McCandless|A||Brooks J. Harral|A||Oretha D. Swartz|A						
e759155e-af3e-8a94-5beb-310940ef967d					E. R. G. Eckert & Robert M. Drake, Jr.	Heat and mass transfer.	A371067	1959-01-02	RE348408	1987-08-28	E. R. G. Eckert|A||Robert M. Drake, Jr.|A						
570bc97d-0ad7-0ae6-1dae-8a7c5fdbf86a					Frederic A. Russell & Frank H. Beach.	Textbook of salesmanship.	A371068	1959-01-02	RE359003	1987-12-14	Helen L. Russell|C						
2d5213e6-f716-0f0c-2745-5de8235a0cb5					Harold Koontz & Cyril O'Donnell.	Principles of management; an analysis of managerial functions.	A371069	1959-01-02	RE348409	1987-08-28	Mary L. Koontz|W||James C. O'Donnell|C						
6216ea5a-2a94-dcd2-d506-585ef477d30d					Gregory Stevens.	Principles of ethics.	A371099	1959-01-02	RE367866	1987-12-18	Leonard Vickers|E						
634ceb6a-fc7d-c511-64bd-bba64676a31a					Carlos Garcia Prada & William E. Wilson.	Entendamonas.|Manual de conversacion.	A371111	1959-01-02	RE357507	1987-12-01	William E. Wilson|A						
