entry_id	volume	part	number	page	auth	titl	oreg	odat	id	dreg	claimants	previous	new_matter	see_also_ren	see_also_reg	note	full_text
f4d40d58-7771-99f4-7611-29e9f5893115					Judith Bublick & David Bublick.	Escape to death.	DU33325	1953-02-19	RE97157	1981-07-27	The Conde Nast Publications, Inc.|PWH						
4170de47-d465-19a9-17fb-153044ffc022					Alfred Bester.	The Case of the wrong spot.	DU33326	1953-02-19	RE96685	1981-07-10	The Conde Nast Publications, Inc.|PWH						
ffd28bf5-f915-30aa-0b45-e09b972bf901					Tex Edmondson.	Voyage into darkness.	DU33327	1953-02-19	RE97156	1981-07-27	The Conde Nast Publications, Inc.|PWH						
03df5e73-f4be-6af0-c809-9659ac76eb77					Max Ehrlich.	The Queen of Asia.	DU33328	1953-02-19	RE97155	1981-07-27	The Conde Nast Publications, Inc.|PWH						
7f79f678-26e5-1a9d-4de6-f1ac5ee9bec7					Jim Parsons.	The Case of the prescription for death.	DU33329	1953-02-19	RE96686	1981-07-10	The Conde Nast Publications, Inc.|PWH						
65dc16c3-eace-44a1-5559-f4d1bc1405ab					Max Ehrlich.	The Meteor.	DU33330	1953-02-19	RE97154	1981-07-27	The Conde Nast Publications, Inc.|PWH						
95362e11-ab91-c067-5f45-3067a0f1c5d3					Jim Parsons.	The Case of the invisible man.	DU33331	1953-02-19	RE96687	1981-07-10	The Conde Nast Publications, Inc.|PWH						
1e54b1aa-3237-f652-6b1a-0ed23d6d84fc					James Erthein.	The Valley of the black totem.	DU33332	1953-02-19	RE97153	1981-07-27	The Conde Nast Publications, Inc.|PWH						
8ea41027-e87b-13a7-a50e-f738b8d7c5f6					Jim Parsons.	The Case of the nightmare that came true.	DU33333	1953-02-19	RE96688	1981-07-10	The Conde Nast Publications, Inc.|PWH						
5f0d1d65-43a4-4af4-a36e-3715d95e893f					J. G. Leighton, pseud. of John Cole.	The Man who died four times.	DU33334	1953-02-19	RE97152	1981-07-27	The Conde Nast Publications, Inc.|PWH						
736491b9-ac40-19ea-2fe1-e72e8ed54318					Jim Parsons.	The Case of the anonymous corpse.	DU33335	1953-02-19	RE96689	1981-07-10	The Conde Nast Publications, Inc.|PWH						
582ae347-e824-cd54-6349-e980614e1df7					Judith Bublick & David Bublick.	The Thing in the cage.	DU33336	1953-02-19	RE97151	1981-07-27	The Conde Nast Publications, Inc.|PWH						
ea610daa-f44e-2036-89fd-4d8291e99952					Jim Parsons.	The Case of the green corduroy bandit.	DU33337	1953-02-19	RE96690	1981-07-10	The Conde Nast Publications, Inc.|PWH						
456e7433-5ea0-a801-cf25-10b17794f743					Jonathan Lewis, pseud. of Alicia Goldfarb.	Phone call of death.	DU33338	1953-02-19	RE97150	1981-07-27	The Conde Nast Publications, Inc.|PWH						
32a67761-ec86-da19-9122-68105a7d600f						Cleartype map of Ohio showing all counties and all towns of 1000 population and over; index, population classification.	F13853	1953-02-19	RE105840	1981-11-09	American Map Corporation|PWH						
b3c8b0e1-4c85-b8d3-2690-032c1a15443a						Cleartype map of Arkansas showing all counties and all towns of 1000 population and over; index, population classification.	F13854	1953-02-19	RE105839	1981-11-09	American Map Corporation|PWH						
b9641d50-f831-68b3-7be5-814dfa42cbfb						Cleartype map of Mississippi showing all counties and all towns of 1000 population and over; population classification, index.	F13855	1953-02-19	RE105841	1981-11-09	American Map Corporation|PWH						
71bfe016-ff0f-d8af-a653-c70bad6efa03						Cleartype map of West Virginia showing all counties and all towns of 1000 population and over; population classification, index.	F13876	1953-02-19	RE105843	1981-11-09	American Map Corporation|PWH						
455a9904-0e8a-aea4-2641-584fbdae6eec					Herbert C. McKay.	Movie making for the beginner.	A80179	1953-02-20	RE110149	1981-12-21	Herbert C. McKay|A						
c33357db-719b-fd1e-f3ee-1c310207bfe3					Rus Arnold.	Advanced flash photography.	A80180	1953-02-20	RE109006	1981-12-21	Daniel Arnold|C						
c93d417b-cb05-1eb1-0bdf-4a4748a8dc63					George Sklar.	The Housewarming.	A80181	1953-02-20	RE105888	1981-11-10	George Sklar|A						
6fa39e3d-1b5f-cae0-83b2-284826682817					Beatrice Page.	The Bracelet.	A80226	1953-02-20	RE98032	1981-08-07	Beatrice Page|A						
46610ad3-c4a9-68f9-961d-4e7a8a10246a					Jo Brewer.	The Mysterious treasure of Cloud Rock.	A80229	1953-02-20	RE103087	1981-10-16	Jo Brewer|A						
0a93c12f-830a-8499-8e0c-21534afcb490					Frances McGuire.	Indian drums beat again.	A80230	1953-02-20	RE105508	1981-11-06	Frances McGuire|A						
39755e18-6936-1916-7ca6-ea92a814935d					Hilda Cummings Price.	No way back.	A80231	1953-02-20	RE105509	1981-11-06	Hilda Cummings Price|A						
af2e7224-8260-ace7-a18a-9c3bd5806d51					Frank Borden Hanes.	Bat brothers.	A80233	1953-02-20	RE88033	1981-04-13	Frank Borden Hanes|A						
9b49415f-d6cb-1b24-8c08-471a9f69e3d3						Granger's Index to poetry.  Editor: Raymond J. Dixon.	A80578	1953-02-20	RE89059	1981-02-27	Columbia University Press|PWH						
6475ccde-f500-251f-359a-42f9a67498d2					Charles B. Roth.	How to make $25,000 a year selling.	A80649	1953-02-20	RE97496	1981-07-27	Lucy T. Roth|W						
baf4d62d-741d-3277-bf40-9b64b4f26408						A Modern repertory.  Editor: Harlan Hatcher.	A80665	1953-02-20	RE105081	1981-11-05	Harlan Hatcher|A						
ec092880-ba79-c802-9e37-65dd80d586c8					Louise Wolters Ilse.	Group insurance and employee retirement plans.	A80676	1953-02-20	RE107287	1981-12-03	Louise Wolters Ilse|A						
681297d4-d738-40ee-05e3-8bd337ecfd0d					Frederick E. Croxton.	Elementary statistics with applications in medicine and the biological sciences.	A80677	1953-02-20	RE101616	1981-08-24	Frederick E. Croxton|A						
b5f79b74-7d58-7550-49c1-c0457d188009					Smithline & Thompson.	Business arithmetic.	A80678	1953-02-20	RE103034	1981-10-15	Thelma P. McNelly|W||Neenah Wood Adams|W						
9f36cd0f-f4f0-64be-1e8a-038335c9180a					Lewis O. Johnson & Irwin Wladaver.	Elements of descriptive geometry; text.  Pt. 1.	A80879	1953-02-20	RE85274	1981-03-04	Lewis O. Johnson|A||Irwin Wladaver|A						
d7e7f41d-54c6-582e-30d1-dd430458beda					Norbert Wiener.	Ex-prodigy.	A81048	1953-02-20	RE104088	1981-10-23	Margaret E. Wiener|W						
1980caf0-e2cc-feac-df2c-646e3f7db5ac						Florida digest.  1846 to date.  Vols. 7 & 7A.	A81051	1953-02-20	RE87108	1981-04-07	West Publishing Company|PWH						
e9f131ea-88fe-ee65-c433-cb5f1a987600						Pennsylvania reporter covering cases reported in Atlantic reporter, second series.  Vols. 89-91.	A81053	1953-02-20	RE87110	1981-04-07	West Publishing Company|PWH						
52fcbb6c-fe65-8c9e-6040-e8822f8944c8						Vernon's Annotated Missouri statutes.  Vols. 40 & 41.	A81055	1953-02-20	RE87112	1981-04-07	West Publishing Company|PWH						
be4bf4e5-f5cf-cc3b-0564-d6bb0bbaa9ee					Jerome M. Schneck.	Hypnosis in modern medicine.	A81223	1953-02-20	RE78282	1981-01-13	Jerome M. Schneck|A						
c94f866d-f0b5-feb8-b02a-e6c7fbbc39dc					Hampton Stone, pseud. of Aaron Marc Stein.	The Corpse who had too many friends.	A81458	1953-02-20	RE90799	1981-04-29							
fef898ab-3a38-c886-0a9c-a9664c59fb88					John L. McCuistion.	Queen of industry.	A82343	1953-02-20	RE88615	1981-04-13	John L. McCuistion|A						
ce56e285-769b-5934-f038-23c11fa022cb					McCall Corporation.	McCall's How to plan a club program.	A83874	1953-02-20	RE87795	1981-04-03	The McCall Publishing Company|PWH						
ffa05f7b-2d6b-f49d-bdf3-ec7412f2c0b2						Advance California appellate reports.  Vol. 14, no. 8.	A85377	1953-02-20	RE83025	1981-02-09	Bancroft-Whitney Company|PWH						
34731281-6057-7323-f4d8-b64fd280bf74					Eleanor Ruth Mayo.	Swan's Harbor.	A86127	1953-02-20	RE104221	1981-10-27	Bar Harbor Banking and Trust Company|E						
c06c5096-7e36-0510-2cce-3e4182f28e5d						Mother Goose.  Artwork: Whitman Publishing Company, employer for hire of Hilda Miloche & Wilma Kane.	A92948	1953-02-20	RE109080	1981-10-29	Western Publishing Company, Inc.|PWH						
cb75f92a-e79d-d34a-f36a-5ba4de6dd5c6						Walt Disney's Story book of Peter Pan.  Text adaptor: Annie North Bedford, art adaptor: Campbell Grant.	A92956	1953-02-20	RE98856	1981-08-17	Walt Disney Productions|PWH					Text based on story by Sir James Matthew Barrie.	
e9211143-e97b-692a-43ce-9faa11964d5a						Gene Autry coloring book.|Gene Autry's Chuck wagon chatter coloring book.  No. 208125.  Artist: Tony Sgroi.	A92963	1953-02-20	RE99035	1981-08-17	Gene Autry|PWH						
6c587e35-9898-12e2-9fd7-c4bb3a6088b0					Paul Evan, pseud. of Paul Evan Lehman.	This range is mine.	A95347	1953-02-20	RE112210	1981-12-29							
886d278e-d34c-fa28-6589-25d5b4f88553					Georges Duhamel.	Les Espoirs et les epreuves.	AFO10528	1953-02-20	RE83668	1981-02-09	Bernard Duhamel|C						
50ce6c77-7195-9701-7be7-34712ab6f88e						The Reader's Digest.  Vol. 62, no. 371, Mar. 1953.	B400478	1953-02-20	RE93921	1981-05-22	The Reader's Digest Association, Inc.|PCW						
2701e86d-43e9-fe5d-ed82-7d9274e7d88f						Ciba clinical symposia.  Vol. 5, no. 1, Jan.-Feb. 1953.	B400927	1953-02-20	RE89057	1981-04-13	Ciba-Geigy Corporation|PCW						
bb09d7d1-409b-3f0f-7bc5-4549d3d92dfd						Chicago daily tribune.  Vol. 112, no. 44, Feb. 20, 1953.	B401166	1953-02-20	RE81740	1981-01-19	Chicago Tribune Company|PCW						
5e20dccc-704b-bd30-289b-ddf8a4e9c6c6						The Christian Science monitor, Boston.  Vol. 45, no. 73, Feb. 20, 1953.	B401172	1953-02-20	RE79654	1981-01-22	The Christian Science Publishing Society|PWH						
48c529bf-7dfb-93bd-dfed-837428040692						The Wall Street journal.  Vol. 141, no. 42, Feb. 20, 1953.	B401204	1953-02-20	RE83943	1981-03-09	Dow Jones & Company, Inc.|PCW						
d62cc0c1-7d87-680d-7d81-8986bf130ffc						The New York times.  Vol. 102, no. 34726, Feb. 20, 1953.	B401239	1953-02-20	RE87028	1981-04-06	The New York Times Company|PCW						
38d79329-9eee-84a6-3e55-033e525ca65d						Daily news.  Vol. 34, no. 206, Feb. 20, 1953.	B401254	1953-02-20	RE97866	1981-08-05	New York News, Inc.|PWH						
6dd5c5df-eda2-4145-7918-9be203bd2956						The Washington post.  No. 28008.	B401302	1953-02-20	RE108115	1981-12-04	The Washington Post Company|PCW						
8a97287b-8a24-5b93-35de-2b44592a6193					Thomas Thompson.	Gun job.	B401781	1953-02-20	RE96366	1981-07-13	Thomas Thompson|A						
e52aa675-dbad-0538-31dc-e36f2b289335						Life.  Vol. 34, no. 8, Feb. 23, 1953.	B401792	1953-02-20	RE100268	1981-09-08	Time, Inc.|PCW						
cfdef358-8780-d6e1-39f8-9b092110a78a						The Marvel family.  Vol. 14, no. 82, Apr. 1953.	B402590	1953-02-20	RE95063	1981-06-24	B. S. Inc|PCW						
50c44038-2b47-2fb1-dcd8-214e774c1603						Lash LaRue western.  Vol. 7, no. 39, Apr. 1953.	B402591	1953-02-20	RE95064	1981-06-22	B. S. Inc|PCW						
cd756b6e-6cf4-7a3b-da9c-63117da98c52						Mechanix illustrated.  Vol. 48, no. 5, Mar. 1953.	B402593	1953-02-20	RE78610	1981-01-09	B. S. Inc|PCW						
84b35c96-a26a-ca50-6533-994990fffed6						McCall's.  Vol. 80, no. 5, Mar. 1953.	B402831	1953-02-20	RE87798	1981-04-03	The McCall Publishing Company|PCW						
8169ca81-ac7e-1fab-cd36-7b3c31575621					Belva Plain.	One touch of glamour; story.	B402831	1953-02-20	RE98974	1981-08-14	Belva Plain|A						
8d927ac3-e95d-18a8-546b-49a2cb58591e					Steve Frazee.	Many rivers to cross.	B402833	1953-02-20	RE77453	1981-01-05	Steve Frazee|A						
ddb01967-3f91-55b4-0399-f1f680b7a35b						Blackhawk.  No. 64, May 1953.	B403256	1953-02-20	RE91005	1981-04-30	Comic Magazines|PWH						
ab852359-a224-c27f-42cb-56f828508f56						Etude; the music magazine.  Vol. 71, no. 3, Mar. 1953.	B403267	1953-02-20	RE90781	1981-04-28	Theodore Presser Company|PCW						
a1001b0e-f901-e07b-3c47-0b48c326d32c						Selecciones del Reader's Digest.  Vol. 25, no. 148, marzo 1953.	B403269	1953-02-20	RE97087	1981-07-27	Selecciones del Reader's Digest, S.A.|PWH						
b474b05b-c65d-1c09-3c12-3f3694b24ba5						Glamour.  Vol. 29, no. 1, Mar. 1953.	B403346	1953-02-20	RE92598	1981-05-08	The Conde Nast Publications, Inc.|PCW						
c6fa6105-35bc-45d7-7e98-cad8b591ac2b						Consumer reports.  Vol. 18, no. 3, Mar. 1953.	B403732	1953-02-20	RE86674	1981-03-27	Consumers Union of U. S., Inc.|PCW						
9290df4d-5f07-44ee-509e-94054e8c6d5c					United Feature Syndicate, Inc., employer for hire of Alfred G. Capp.	Li'l Abner.	B403811	1953-02-20	RE91087	1981-05-04	Capp Enterprises, Inc.|PWH						
8396a1b4-8d53-d6ea-b5b0-682e81ac52cc						United Feature comics.  Vol. 14, no. 37.	B403811	1953-02-20	RE110518	1981-12-22	United Feature Syndicate, Inc.|PCW						
e2505148-44b7-28fd-1d6d-6100b1354546						Journal of physical chemistry.  Vol. 57, no. 2, Feb. 1953.	B404372	1953-02-20	RE93900	1981-06-04	American Chemical Society|PCW						
23d41719-28d7-9fa6-1747-e100adf4ea7b						Scientific American.  Vol. 188, no. 3, Mar. 1953.	B404872	1953-02-20	RE79318	1981-01-12	Scientific American, Inc.|PCW						
c7866825-0edb-9d8c-2d6b-7bef68894cca						The Quarterly journal of economics.  Vol. 67, no. 1.  Feb. 1953.	B404882	1953-02-20	RE106048	1981-11-16	The President and Fellows of Harvard College|PCW						
60efd172-1619-3a39-0ae2-29662331fa10						Space stories.  Vol. 2, no. 1, Apr. 1953.	B405088	1953-02-20	RE78575	1981-01-09	B. S. Inc|PCW						
95feb5e7-193c-c26a-1bf8-80708ec89f34						Texas Rangers.  Vol. 50, no. 2, Apr. 1953.	B405136	1953-02-20	RE78577	1981-01-09	B. S. Inc|PCW						
4666d0e2-aad0-480c-805b-c4a1ee56c587						Startling stories.  Vol. 29, no. 3, Apr. 1953.	B405141	1953-02-20	RE79375	1981-01-12	B. S. Inc|PCW						
d96fca83-2a63-aa9d-30b1-85b4caa5eaf1						Stag.  Vol. 4, no. 5, May 1953.	B405375	1953-02-20	RE110941	1981-12-22	Cadence Industries Corporation|PCW						
56af5c93-03a2-355d-44ea-ca270f8bc148						Ellery Queen's mystery magazine.  Vol. 21, no. 113, Apr. 1953.	B405377	1953-02-20	RE81218	1981-01-26	Davis Publications, Inc.|PCW						
fc7456f4-10f0-7331-f1f8-7fa2c018f990					Dorothy Salisbury Davis.	Sweet William.	B405377	1953-02-20	RE112792	1981-12-22	Dorothy Salisbury Davis|A						
e310ce57-b027-8954-b380-dcb095834957						The Reader's Digest.  Vol. 62, no. 371, Mar. 1953.	B405483	1953-02-20	RE97622	1981-07-28	The Readers Digest Association, Inc.|PCW						
891b27a3-2dc6-f3cb-9117-520f94285140						The Reader's Digest.  Vol. 62, no. 371, Mar. 1953.	B405825	1953-02-20	RE97623	1981-07-28	The Readers Digest Association, Inc.|PCW						
4af87f58-e942-54e4-f6c1-394e50908bdd					Miss America Publishing Corporation.	Miss America.  Vol. 7, no. 52, May 1953.	B406067	1953-02-20	RE111128	1981-12-21	Cadence Industries Corporation|PCW						
9d07c657-fb65-0ad9-efea-02f04293cdc7						House & garden.  Vol. 103, no. 3, Mar. 1953.	B406097	1953-02-20	RE92599	1981-05-08	The Conde Nast Publications, Inc.|PCW						
f39941e1-c84e-5682-32a8-9e97f0cd9c3e						American journal of clinical pathology.  Vol. 23, no. 2, Feb. 1953.	B406112	1953-02-20	RE109215	1981-12-07	The Williams & Wilkins Company|PCW						
161c9ad4-8f39-a7b2-3601-475b379f0737						American journal of physical medicine.  Vol. 32, no. 1, Feb. 1953.	B406114	1953-02-20	RE109213	1981-12-07	The Williams and Wilkins Company|PCW						
93be456b-1fa0-5577-39d4-a887067524d0						(Index, synopsis, key number character, and syllabi) in New Jersey reports and New Jersey Superior Court reports.  Vol. 11 & 24, no. 8, Feb. 23, 1953.	B406274	1953-02-20	RE87402	1981-04-07	West Publishing Company|PWH						
b0c87685-0103-ac28-8579-6af753a200ac						Atlantic reporter, second series.  Vol. 94, no. 1, Feb. 21, 1953.	B406297	1953-02-20	RE87365	1981-04-07	West Publishing Company|PWH						
42b7dd1c-89b9-0f92-1495-80c90af09377						Moody's bond record.  Vol. 20, no. 4, Feb. 20, 1953.	B406341	1953-02-20	RE106351	1981-11-24	Moody's Investors Service, Inc.|PWH						
40ad4b59-b3ee-d1e4-68de-211a74eca829					Williams Haynes.	Cellulose, the chemical that grows.|The Scientific monthly, Feb. 1953	B407617	1953-02-20	RE84658	1981-02-12	Rhoda F. Haynes|C						
9ae8b5c5-d950-0289-439d-5a7fd476c39d						Daily Variety.  Vol. 78, no. 53, Feb. 20, 1953.	B408414	1953-02-20	RE125988	1981-11-16	Daily Variety, Ltd.|PWH						
92c8ba50-6d9a-57e0-7a0d-19cbd017dbbf						Good housekeeping.  Vol. 136, no. 3, Mar. 1953.	B410395	1953-02-20	RE91580	1981-05-04	The Hearst Corporation|PCW						
efe93643-6809-b419-e9aa-fbe747e1d61b					Leon Ware.	Letter to a wife.	B410395	1953-02-20	RE98982	1981-08-14	Elizabeth Ware Thayer|C||Elizabeth Hull Ware|W						
ee54a9f4-270b-e9f4-8ca9-a58fcfea6d53					Interstate Publishing Corporation.	Young men.  Vol. 1, no. 21, June 1953.	B411442	1953-02-20	RE111160	1981-12-21	Cadence Industries Corporation|PCW						
4c9b5492-3409-b544-848f-e96083801fc4						Charm.  Vol. 78, no. 1, Mar. 1953.	B413491	1953-02-20	RE93292	1981-05-18	The Conde Nast Publications, Inc.|PCW						
ee3a4485-9e54-d8f6-3dcc-cee52e22ddac					  Street & Smith Publications, Inc.	Living for young homemakers.  Vol. 6, no. 3, Mar. 1953.	B413493	1953-02-20	RE93294	1981-05-18	The Conde Nast Publications, Inc.|PCW						
e9fb60d8-37fd-4b25-f225-eecc7f1ef3ed						Geographic school bulletins.  Vol. 31, no. 19, Feb. 23, 1953.	B416090	1953-02-20	RE95498	1981-06-30	National Geographic Society|PCW						
8c4349ec-198d-f971-b891-997259f34174						Tarzan.  No. 1146.	B5-23461	1953-02-20	RE83287	1981-02-13	Edgar Rice Burroughs, Inc.|PWH						
fd7489fc-5935-f133-7bec-55c10efdd2f1						The Hunt.	B5-23462	1953-02-20	RE83288	1981-02-13	Edgar Rice Burroughs, Inc.|PWH						
dd2e98e8-8b92-aa06-cd65-800eb9f6722b						A Well-aimed rock.	B5-23463	1953-02-20	RE83289	1981-02-13	Edgar Rice Burroughs, Inc.|PWH						
6d5df7e3-1378-e9fc-92ac-b0d03e203fbe						Distraction.	B5-23464	1953-02-20	RE83270	1981-02-13	Edgar Rice Burroughs, Inc.|PWH						
8f7d25e0-a0c6-ac27-c9fa-95e21af66ddd						A New annoyer.	B5-23465	1953-02-20	RE83271	1981-02-13	Edgar Rice Burroughs, Inc.|PWH						
662234aa-f00b-304a-a463-f01f372329c1						In the trap.	B5-23466	1953-02-20	RE83272	1981-02-13	Edgar Rice Burroughs, Inc.|PWH						
6b2d753a-ec33-3751-ddb1-21c5012066f2						Mission completed.	B5-23467	1953-02-20	RE83273	1981-02-13	Edgar Rice Burroughs, Inc.|PWH						
b9ecb421-7221-e347-465a-4de4898ce44f					Norman Holland.	Clouded crystal; a play in one act.	DF482	1953-02-20	RE79432	1981-01-13	Norman Holland|A						
8ef4b87f-2eec-283e-f096-61b833b616ae					Kenneth Rose.	God save the queen!  A coronation fantasy.	DF483	1953-02-20	RE101438	1981-08-05	Kenneth Rose|A						
35a66cd9-5b2a-86e7-ce08-8b2488608b1f					Jerome Bengis.	After crime and punishment.	DU33270	1953-02-20	RE86647	1981-03-26	Jerome Bengis|A						
c96be8d5-dd85-f56a-00b3-a3d40ca45465					Ruth McKenney, dramatization: John Perry Boruff.	The Loud Red Patrick; a play in three acts.  From the book: The Loud Red Patrick.	DU33356	1953-02-20	RE79480	1981-01-13	John Perry Boruff|A						
f91ffc40-2e65-69c0-3c2c-b54e1970cc5d					Henry Denker.	The Golden rule.	DU33446	1953-02-20	RE93693	1981-04-28	Henry Denker|A						
0af95102-4bc9-048e-9b33-9482d6ede878					Henry Denker.	Go with him twain.	DU33447	1953-02-20	RE93694	1981-04-28	Henry Denker|A						
fc3c1217-f660-cd50-80f1-5ab5355ef2a8					Henry Denker.	Take no thought for your life.	DU33448	1953-02-20	RE93695	1981-04-28	Henry Denker|A						
34698ed4-fef4-25fd-6e8f-596825a47f59					Henry Denker.	The Good Samaritan.	DU33449	1953-02-20	RE93696	1981-04-28	Henry Denker|A						
284db638-4196-8712-f423-6e5fb7243020					Henry Denker.	Come and follow Me.	DU33450	1953-02-20	RE93697	1981-04-28	Henry Denker|A						
7953f63f-7d52-c3b5-6809-653b0fecb3cb					Henry Denker.	Agree with thine adversary.	DU33451	1953-02-20	RE93698	1981-04-28	Henry Denker|A						
ec9cbb8a-3f7d-b67e-71ff-f03988e4d3c8					Henry Denker.	And do good to them.	DU33452	1953-02-20	RE93699	1981-04-28	Henry Denker|A						
4c5922f9-1e8b-ff0e-821a-40afb9cb9d40					Edgar Tobin Aerial Surveys, Edgar Tobin, sole owner.	South half, Liberty County, Tex., ownership & lease map with well data.	F14588	1953-02-20	RE81434	1981-02-05	Tobin Surveys, Inc.|PWH						
7f82e0d0-cc9b-266a-f879-b7a0342f5e2a					Edgar Tobin Aerial Surveys, Edgar Tobin, sole owner.	North half, Liberty County, Tex., ownership & lease map with well data.	F14592	1953-02-20	RE81435	1981-02-05	Tobin Surveys, Inc.|PWH						
130383aa-b142-c7a5-f93f-6c299c47e1f6					McCall Corporation.	Betsy McCall plays a joke.	K33662	1953-02-20	RE87791	1981-04-03	The McCall Publishing Company|PWH						
1bc18085-0ea7-1b98-8b49-177e81bcb95b					Gerald P. Mertens.	San Fernando Valley.	KK110937	1953-02-20	RE107970	1981-12-07	Lindsay Olive Growers|PWH						
01307956-e017-3f60-89ef-4df7572b01e1					Martha Millet (Marth Millet Garlin)	Dangerous Jack; verse.	A80760	1953-02-21	RE94433	1981-01-28	Martha M. Garlin|M						
d4ba24fb-060a-60d3-bbd9-0eb28c5c09ce					Carmell Cliff, pseud. of Helen Crain Bradford.	Forever sapphire and gold.	A80984	1953-02-21	RE85159	1981-03-04	Carmell Cliff|A						
862e5583-0b42-4c07-8745-e713d1f66e5d						Barron's; national business & financial weekly.  Vol. 33, no. 8, Feb. 23, 1953.	B401087	1953-02-21	RE83942	1981-03-09	Dow Jones & Company, Inc.|PCW						
73f80cf9-6e31-0342-3069-5d6591adff65						Chicago daily tribune.  Vol. 112, no. 45, Feb. 21, 1953.	B401167	1953-02-21	RE81741	1981-01-19	Chicago Tribune Company|PCW						
cb10ca45-dba8-e99f-ab37-6b1737ca578e						The Christian Science monitor, Boston.  Vol. 45, no. 74, Feb. 21, 1953.	B401173	1953-02-21	RE79655	1981-01-22	The Christian Science Publishing Society|PWH						
4dd1cb7a-e2d7-6813-20df-575deff12f20						The Wall Street journal.  Vol. 141, no. 43, Feb. 21, 1953.	B401205	1953-02-21	RE83944	1981-03-09	Dow Jones & Company, Inc.|PCW						
43e9ed39-d79b-8cd7-3e4a-0cd2efe95770						The New York times.  Vol. 102, no. 34727, Feb. 21, 1953.	B401240	1953-02-21	RE87029	1981-04-06	The New York Times Company|PCW						
c7c5b1a4-f4fd-4565-5504-fecaedebe6a7						Daily news.  Vol. 34, no. 207, Feb. 21, 1953.	B401255	1953-02-21	RE97867	1981-08-05	New York News, Inc.|PWH						
4eadf079-f6cc-0d3d-f5db-39a376a3d8fb						LosAngeles times.  Vol. 72, Feb. 22, 1953.	B401285	1953-02-21	RE82123	1981-02-02	The Times-Mirror Company|PCW						
105a5d05-8eed-ac2d-64d8-97abcf7d2d66						The Washington post.  No. 28009.	B401303	1953-02-21	RE108116	1981-12-04	The Washington Post Company|PCW						
0abe4071-ca27-89e6-4abb-79a0d9312ae5						Wild western.  Vol. 1, no. 28, June 1953.	B406331	1953-02-21	RE110956	1981-12-22	Cadence Industries Corporation|PCW						
59aa1d53-17b3-1b89-8608-74234352bf1a					The Program Agency, United Presbyterian Church in the U. S. A., employer for hire.	Venture; for junior highs.  Vol. 4, no. 10, Mar. 8, 1953.	B422354	1953-02-21	RE95902	1981-07-07	The Westminster Press|PWH						
e1ff5fc9-43ab-6121-c2e3-003bc02e8081						Coming features in the National Geographic magazine.	F79117	1953-02-21	RE96606	1981-07-17	National Geographic Society|PWH						
8e49e543-642f-a9ce-9ea3-6a347717dc2f						Chicago Sunday tribune.  Vol. 112, no. 8, Feb. 22, 1953.	B401164	1953-02-22	RE81738	1981-01-19	Chicago Tribune Company|PCW						
7cbe1dd4-90ce-2380-f77c-b47d48f6eb0c						The New York times.  Vol. 102, no. 34728, Feb. 22, 1953.	B401241	1953-02-22	RE87030	1981-04-06	The New York Times Company|PCW						
ea4a22dd-1ccc-1efd-fa40-40b9e62bff04						Sunday news.  Vol. 32, no. 43, Feb. 22, 1953.	B401252	1953-02-22	RE98508	1981-08-10	New York News, Inc.|PWH						
1f804ede-96e1-7fa0-12bd-f2dc456414ef						The Washington post.  No. 28010.	B401304	1953-02-22	RE108117	1981-12-04	The Washington Post Company|PCW						
31c5aee9-f0cd-2393-b01a-6262d5c1f779						Theatre arts; combined with Stage magazine.  Vol. 37, no. 3, Mar. 1953.	B405471	1953-02-22	RE103169	1981-10-13	Samuel R. Ceccarelli|PCW						
56cf679d-8e78-7874-d4cc-b5995293ee36						Superman.	K36478	1953-02-22	RE98779	1981-08-19	Comics, Inc.|PWH						
09764dcb-85d1-15a9-6353-bee54f896466					Jack Kent.	King Aroo, with Yupyop.	K42226	1953-02-22	RE100492	1981-09-11	Jack Kent|A						
2e2b6ff1-f8fb-f0a7-2b93-e4c668cf3461					Leo Y. Booharin.	World clocks and universal time dials.	A81803	1953-02-23	RE109536	1981-12-02	Mark Cooney|A						
74093eb9-88c0-f4b7-eaab-34dd7f9e4191						North Eastern reporter, second series.  Vol. 108.	A82161	1953-02-23	RE87114	1981-04-07	West Publishing Company|PWH						
d874b70b-f385-6427-177b-8f0c68869279					West Publishing Company, & Edward Thompson Company, employers for hire.	United States Code congressional and administrative news.  Vols. 1-2.	A82163	1953-02-23	RE87116	1981-04-07	West Publishing Company|PWH						
7a65ce48-85b8-507e-ecc7-2944d8683822						West's Louisiana statutes annotated. Revised statutes and civil code; 1952 cumulative annual pocket part, tables & index (3 parts)	A82211	1953-02-23	RE87098	1981-04-07	West Publishing Company|PWH						
899c429c-e532-8b2f-5d61-e1476af91bd5						West's Louisiana statutes annotated. Civil code; 1952 cumulative annual pocket part.  Vol. 1-15 (15 parts)	A82212	1953-02-23	RE87099	1981-04-07	West Publishing Company|PWH						
4b79c048-32d7-07c0-dd20-97b1a6d4645d						Minnesota session law service 1953.  No. 1.	A82215	1953-02-23	RE87102	1981-04-07	West Publishing Company|PWH						
47b3adb8-8063-495a-97ca-0567912afdf7						West's Louisiana statutes annotated.  Rev. statutes.  Official classification.  1952 cumulative annual packet part.  Vols. 1-28.	A82243	1953-02-23	RE87105	1981-04-07	West Publishing Company|PWH						
